tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,match_title,join_key,averageRating,numVotes
tt0118436,tvSeries,Power Rangers Turbo,Power Rangers Turbo,0,1997,30,"Action,Adventure,Family",Power Rangers Turbo,powerrangersturbo|1997,5.6,3039.0
tt0118571,movie,Air Force One,Air Force One,0,1997,124,"Action,Crime,Drama",Air Force One,airforceone|1997,6.6,224307.0
tt0118655,movie,Austin Powers: International Man of Mystery,Austin Powers: International Man of Mystery,0,1997,89,"Adventure,Comedy",Austin Powers: International Man of Mystery,austinpowersinternationalmanofmystery|1997,7.0,274169.0
tt0118708,movie,Beverly Hills Ninja,Beverly Hills Ninja,0,1997,88,"Action,Comedy",Beverly Hills Ninja,beverlyhillsninja|1997,5.6,47065.0
tt0118742,movie,Bliss,Bliss,0,1997,103,"Drama,Romance",Bliss,bliss|1997,6.0,3161.0
tt0118749,movie,Boogie Nights,Boogie Nights,0,1997,155,Drama,Boogie Nights,boogienights|1997,7.9,306826.0
tt0118842,movie,Chasing Amy,Chasing Amy,0,1997,113,"Comedy,Drama,Romance",Chasing Amy,chasingamy|1997,7.2,148559.0
tt0118917,movie,Destiny,Dakan,0,1997,87,Drama,Destiny,destiny|1997,6.2,252.0
tt0118928,movie,Dante's Peak,Dante's Peak,0,1997,108,"Action,Adventure,Thriller",Dante's Peak,dantespeak|1997,6.1,108296.0
tt0119008,movie,Donnie Brasco,Donnie Brasco,0,1997,127,"Biography,Crime,Drama",Donnie Brasco,donniebrasco|1997,7.7,357412.0
tt0119081,movie,Event Horizon,Event Horizon,0,1997,96,"Horror,Sci-Fi,Thriller",Event Horizon,eventhorizon|1997,6.6,214681.0
tt0119099,movie,Fallen,Fallen,0,1998,124,"Action,Crime,Drama",Fallen,fallen|1998,7.0,103229.0
tt0119141,movie,Fools Rush In,Fools Rush In,0,1997,109,"Comedy,Drama,Romance",Fools Rush In,foolsrushin|1997,6.1,41897.0
tt0119174,movie,The Game,The Game,0,1997,129,"Drama,Mystery,Thriller",The Game,thegame|1997,7.7,472635.0
tt0119215,movie,Good Burger,Good Burger,0,1997,95,"Comedy,Family",Good Burger,goodburger|1997,5.8,36250.0
tt0119326,movie,How to Be a Player,How to Be a Player,0,1997,93,Comedy,How to Be a Player,howtobeaplayer|1997,5.4,9579.0
tt0119396,movie,Jackie Brown,Jackie Brown,0,1997,154,"Crime,Drama,Thriller",Jackie Brown,jackiebrown|1997,7.5,405190.0
tt0119428,movie,Judwaa,Judwaa,0,1997,138,"Action,Comedy,Drama",Judwaa,judwaa|1997,6.2,7748.0
tt0119468,movie,Kiss the Girls,Kiss the Girls,0,1997,115,"Crime,Drama,Mystery",Kiss the Girls,kissthegirls|1997,6.6,100563.0
tt0119572,movie,Love Jones,Love Jones,0,1997,109,"Comedy,Drama,Romance",Love Jones,lovejones|1997,7.3,6403.0
tt0119629,movie,Destiny,Al-massir,0,1997,135,"Comedy,Drama,History",Destiny,destiny|1997,7.1,3458.0
tt0119654,movie,Men in Black,Men in Black,0,1997,98,"Action,Adventure,Comedy",Men in Black,meninblack|1997,7.3,665851.0
tt0119695,movie,Money Talks,Money Talks,0,1997,97,"Action,Comedy,Crime",Money Talks,moneytalks|1997,6.2,33625.0
tt0119822,movie,As Good as It Gets,As Good as It Gets,0,1997,139,"Comedy,Drama,Romance",As Good as It Gets,asgoodasitgets|1997,7.7,338193.0
tt0119861,movie,Pardes,Pardes,0,1997,191,"Drama,Musical,Romance",Pardes,pardes|1997,6.9,17187.0
tt0119874,movie,The Peacemaker,The Peacemaker,0,1997,124,"Action,Crime,Drama",The Peacemaker,thepeacemaker|1997,6.0,66531.0
tt0119978,movie,The Rainmaker,The Rainmaker,0,1997,135,"Crime,Drama,Thriller",The Rainmaker,therainmaker|1997,7.2,91841.0
tt0120014,movie,Rhyme & Reason,Rhyme & Reason,0,1997,90,"Documentary,Music",Rhyme & Reason,rhymereason|1997,7.4,960.0
tt0120082,movie,Scream 2,Scream 2,0,1997,120,"Horror,Mystery",Scream 2,scream2|1997,6.4,237566.0
tt0120115,movie,Lifeline,Shi wan huo ji,0,1997,108,Drama,Lifeline,lifeline|1997,6.6,956.0
tt0120157,movie,Soldier,Soldier,0,1998,99,"Action,Drama,Sci-Fi",Soldier,soldier|1998,6.1,61852.0
tt0120347,movie,Tomorrow Never Dies,Tomorrow Never Dies,0,1997,119,"Action,Adventure,Thriller",Tomorrow Never Dies,tomorrowneverdies|1997,6.5,216451.0
tt0120484,movie,The Waterboy,The Waterboy,0,1998,90,"Comedy,Sport",The Waterboy,thewaterboy|1998,6.2,192542.0
tt0120575,tvSeries,Power Rangers in Space,Power Rangers in Space,0,1998,30,"Action,Adventure,Family",Power Rangers in Space,powerrangersinspace|1998,7.3,4034.0
tt0120586,movie,American History X,American History X,0,1998,119,"Crime,Drama",American History X,americanhistoryx|1998,8.5,1275741.0
tt0120669,movie,Fear and Loathing in Las Vegas,Fear and Loathing in Las Vegas,0,1998,118,"Adventure,Comedy,Drama",Fear and Loathing in Las Vegas,fearandloathinginlasvegas|1998,7.4,319880.0
tt0120735,movie,"Lock, Stock and Two Smoking Barrels","Lock, Stock and Two Smoking Barrels",0,1998,107,"Comedy,Crime","Lock, Stock and Two Smoking Barrels",lockstockandtwosmokingbarrels|1998,8.1,649997.0
tt0120746,movie,The Mask of Zorro,The Mask of Zorro,0,1998,136,"Action,Adventure,Comedy",The Mask of Zorro,themaskofzorro|1998,6.8,210670.0
tt0120770,movie,A Night at the Roxbury,A Night at the Roxbury,0,1998,82,"Comedy,Music,Romance",A Night at the Roxbury,anightattheroxbury|1998,6.2,69152.0
tt0120855,movie,Tarzan,Tarzan,0,1999,88,"Adventure,Animation,Comedy",Tarzan,tarzan|1999,7.3,269677.0
tt0120889,movie,What Dreams May Come,What Dreams May Come,0,1998,113,"Drama,Fantasy,Romance",What Dreams May Come,whatdreamsmaycome|1998,7.0,120874.0
tt0120891,movie,Wild Wild West,Wild Wild West,0,1999,106,"Action,Comedy,Sci-Fi",Wild Wild West,wildwildwest|1999,4.9,173656.0
tt0120912,movie,Men in Black II,Men in Black II,0,2002,88,"Action,Adventure,Comedy",Men in Black II,meninblackii|2002,6.2,432673.0
tt0122718,movie,Small Soldiers,Small Soldiers,0,1998,110,"Action,Adventure,Comedy",Small Soldiers,smallsoldiers|1998,6.3,110524.0
tt0123324,movie,Why Do Fools Fall in Love,Why Do Fools Fall in Love,0,1998,116,"Biography,Drama,Music",Why Do Fools Fall in Love,whydofoolsfallinlove|1998,6.4,4816.0
tt0125022,movie,Heartbreakers,Heartbreakers,0,2001,123,"Comedy,Crime,Romance",Heartbreakers,heartbreakers|2001,6.3,62276.0
tt0126234,movie,Chamatkar,Chamatkar,0,1992,171,"Comedy,Drama,Fantasy",Chamatkar,chamatkar|1992,6.5,7784.0
tt0127388,tvSeries,Ninja Turtles: The Next Mutation,Ninja Turtles: The Next Mutation,0,1997,20,"Action,Adventure,Comedy",Ninja Turtles: The Next Mutation,ninjaturtlesthenextmutation|1997,4.3,1997.0
tt0127723,movie,Can't Hardly Wait,Can't Hardly Wait,0,1998,100,"Comedy,Romance",Can't Hardly Wait,canthardlywait|1998,6.5,57477.0
tt0128442,movie,Rounders,Rounders,0,1998,121,"Crime,Drama",Rounders,rounders|1998,7.3,171261.0
tt0131436,movie,I Got the Hook Up,I Got the Hook Up,0,1998,93,"Comedy,Crime",I Got the Hook Up,igotthehookup|1998,4.1,2518.0
tt0131857,movie,BASEketball,BASEketball,0,1998,103,"Comedy,Sport",BASEketball,baseketball|1998,6.5,69184.0
tt0132347,movie,Mystery Men,Mystery Men,0,1999,121,"Action,Comedy,Fantasy",Mystery Men,mysterymen|1999,6.1,74005.0
tt0133093,movie,The Matrix,The Matrix,0,1999,136,"Action,Sci-Fi",The Matrix,thematrix|1999,8.7,2253855.0
tt0134067,movie,The Rugrats Movie,The Rugrats Movie,0,1998,79,"Adventure,Animation,Comedy",The Rugrats Movie,therugratsmovie|1998,5.9,21969.0
tt0134084,movie,Scream 3,Scream 3,0,2000,116,"Horror,Mystery",Scream 3,scream3|2000,5.7,186068.0
tt0134119,movie,The Talented Mr. Ripley,The Talented Mr. Ripley,0,1999,139,"Crime,Drama,Thriller",The Talented Mr. Ripley,thetalentedmrripley|1999,7.4,272803.0
tt0136153,movie,English Babu Desi Mem,English Babu Desi Mem,0,1996,170,"Comedy,Drama,Musical",English Babu Desi Mem,englishbabudesimem|1996,4.6,2950.0
tt0136242,movie,Hero,Ma Yong Zhen,0,1997,97,"Action,Comedy,Drama",Hero,hero|1997,6.3,901.0
tt0137100,movie,Maya,Maya Memsaab,0,1993,130,"Drama,Mystery,Romance",Maya Memsaab,mayamemsaab|1993,5.4,2582.0
tt0138414,movie,Edge of Seventeen,Edge of Seventeen,0,1998,99,"Comedy,Drama,Romance",Edge of Seventeen,edgeofseventeen|1998,6.8,7388.0
tt0138487,movie,Head On,Head On,0,1998,104,"Drama,Romance",Head On,headon|1998,6.5,4769.0
tt0138563,movie,Kurt & Courtney,Kurt & Courtney,0,1998,95,"Biography,Crime,Documentary",Kurt & Courtney,kurtcourtney|1998,6.1,7479.0
tt0139654,movie,Training Day,Training Day,0,2001,122,"Crime,Drama,Thriller",Training Day,trainingday|2001,7.8,518944.0
tt0142342,movie,Big Daddy,Big Daddy,0,1999,93,"Comedy,Drama",Big Daddy,bigdaddy|1999,6.5,252226.0
tt0143145,movie,The World Is Not Enough,The World Is Not Enough,0,1999,128,"Action,Adventure,Thriller",The World Is Not Enough,theworldisnotenough|1999,6.4,221040.0
tt0144084,movie,American Psycho,American Psycho,0,2000,102,"Crime,Drama,Horror",American Psycho,americanpsycho|2000,7.6,842380.0
tt0145660,movie,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,0,1999,95,"Action,Adventure,Comedy",Austin Powers: The Spy Who Shagged Me,austinpowersthespywhoshaggedme|1999,6.7,263108.0
